UserID,DBH,Common_Name,Tree_Height,Crown_Width_NS,Crown_Width_EW,Crown_Base_Height,Collected_By,Edible
14974,62.1,Douglas-Fir,131,66,67,0,Staff,NA
14975,8.9,Japanese Flowering Cherry,21,30,23,0,Staff,NA
14976,37.2,Western Redcedar,83,39,39,1,Staff,NA
15044,42.9,Douglas-Fir,152,54,50,1,Staff,NA
15045,7.5,Black Locust,38,18,18,3,STAFF,No
15046,7.5,Black Locust,38,18,18,3,Staff,No
15047,52.8,Douglas-Fir,110,80,62,0,Staff,NA
15048,33.7,Western Redcedar,89,41,33,1,Staff,NA
15049,37.5,Douglas-Fir,148,39,29,45,Staff,NA
15050,35.7,Douglas-Fir,137,33,38,22,STAFF,NA
15051,37.2,Douglas-Fir,166,41,37,48,STAFF,NA
15052,45.8,Douglas-Fir,176,53,62,15,Staff,NA
15053,1.5,Dogwood,12,5,6,5,Staff,NA
15054,7.9,Bigleaf Maple,37,33,43,6,Staff,NA
15055,41.4,Douglas-Fir,163,47,49,39,Staff,NA
15056,31.6,Douglas-Fir,123,45,41,9,STAFF,NA
15057,25.8,Douglas-Fir,144,33,28,37,Staff,NA
15058,44.4,Douglas-Fir,136,48,45,8,Staff,NA
15014,38.9,Douglas-Fir,144,53,41,21,Staff,NA
15015,29.4,Douglas-Fir,102,32,37,8,STAFF,NA
15016,29.4,Douglas-Fir,145,44,44,35,STAFF,NA
15017,6.2,Vine Maple,27,26,30,0,STAFF,NA
19987,33.7,Douglas-Fir,152,31,41,30,Staff,NA
19988,29.9,Douglas-Fir,135,31,38,31,Staff,NA
19989,47.3,Douglas-Fir,167,51,63,20,Staff,NA
19990,9.6,London Plane Tree,42,28,38,5,Staff,NA
19991,14.1,London Plane Tree,30,31,33,4,STAFF,NA
19992,48.7,Douglas-Fir,139,50,44,2,STAFF,NA
19993,22.7,Bigleaf Maple,77,41,41,12,Staff,NA
19994,28,Bigleaf Maple,40,40,47,6,Staff,NA
19995,59.3,Douglas-Fir,147,59,64,1,STAFF,NA
19996,48.9,Douglas-Fir,156,64,60,0,Staff,NA
19997,9.8,Scarlet Oak,49,24,24,1,Staff,NA
19998,21.7,Bigleaf Maple,52,50,45,2,Staff,NA
19999,7,Sweetgum,39,15,22,5,Staff,NA
20000,40.5,Douglas-Fir,121,52,53,0,Staff,NA
20001,45,Douglas-Fir,139,81,80,0,STAFF,NA
20002,21.3,Japanese Flowering Cherry,24,40,36,3,Staff,NA
20003,54,Douglas-Fir,141,65,69,0,STAFF,NA
20004,50.1,Douglas-Fir,121,61,63,4,Staff,NA
20005,25.5,Douglas-Fir,70,57,64,0,STAFF,NA
20006,20,Magnolia,30,30,47,2,STAFF,NA
20007,7.5,Black Locust,38,18,18,3,STAFF,No
20008,41.8,Douglas-Fir,160,61,48,55,Staff,NA
15059,52,Douglas-Fir,165,75,71,17,STAFF,NA
15060,48.2,Douglas-Fir,162,59,44,1,Staff,NA
15061,39.6,Douglas-Fir,156,67,44,42,Staff,NA
15062,32.9,Douglas-Fir,137,49,30,24,Staff,NA
15063,31.7,Douglas-Fir,141,48,51,44,Staff,NA
15064,40.4,Douglas-Fir,144,55,52,16,Staff,NA
15065,6.1,Bigleaf Maple,47,24,23,6,STAFF,NA
15066,34.4,Douglas-Fir,144,53,39,36,Staff,NA
15067,5.3,European Mountain Ash,37,33,27,5,STAFF,NA
15068,50.7,Douglas-Fir,168,61,67,54,STAFF,NA
15069,31.1,Douglas-Fir,138,43,36,35,Staff,NA
15070,46.4,Douglas-Fir,169,62,54,9,STAFF,NA
15071,34.6,Douglas-Fir,142,37,31,54,STAFF,NA
15040,6.3,Vine Maple,23,22,37,4,Staff,NA
15041,31.4,Douglas-Fir,135,45,41,13,STAFF,NA
15042,48.4,Douglas-Fir,172,52,52,44,Staff,NA
15043,6.2,Vine Maple,31,26,32,0,Staff,NA
14977,22.5,Douglas-Fir,128,26,31,57,Staff,NA
14978,43.7,Douglas-Fir,155,50,52,26,Staff,NA
14979,7.9,Oregon Ash,40,24,20,0,STAFF,NA
14980,45.1,Douglas-Fir,150,43,37,28,Staff,NA
14981,33.7,Douglas-Fir,156,43,30,58,Staff,NA
14982,35.6,Douglas-Fir,153,32,35,92,STAFF,NA
14983,56.4,Douglas-Fir,188,50,73,15,STAFF,NA
14984,48.6,Douglas-Fir,165,59,45,21,Staff,NA
14985,40.2,Douglas-Fir,164,45,39,53,Staff,NA
14986,3.7,Giant Sequoia,16,9,9,1,Staff,NA
14987,39.1,Bigleaf Maple,79,85,76,3,STAFF,NA
15018,32,Bigleaf Maple,77,56,64,6,Staff,NA
15019,19.7,Flowering Plum,42,41,49,3,Staff,NA
15020,29,Bigleaf Maple,29,37,37,4,STAFF,NA
15021,31,Coast Redwood,53,24,26,0,STAFF,NA
15022,50.7,Douglas-Fir,151,56,46,12,STAFF,NA
15023,44.6,Douglas-Fir,132,70,69,0,STAFF,NA
15024,6.7,Sweetgum,34,16,23,3,STAFF,NA
15025,42.2,Douglas-Fir,143,43,35,25,STAFF,NA
15026,18,Japanese Flowering Cherry,27,38,38,1,Staff,NA
15027,36.9,Douglas-Fir,114,52,36,9,Staff,NA
15028,20.5,Japanese Flowering Cherry,23,37,31,2,Staff,NA
15030,36.6,Douglas-Fir,133,42,53,0,Staff,NA
15031,46.5,Douglas-Fir,134,63,45,0,Staff,NA
15032,7.5,Black Locust,38,18,18,3,Staff,No
15033,7.5,Black Locust,38,18,18,3,Staff,No
15034,2.1,Douglas-Fir,12,11,12,0,Staff,NA
15035,14.8,Japanese Flowering Cherry,29,35,39,4,Staff,NA
15036,51,Douglas-Fir,148,63,73,0,STAFF,NA
15037,1.6,Serviceberry,10,8,8,5,Staff,Yes - fruit
15038,1.3,Dogwood,9,4,6,3,Staff,NA
15039,38.4,Douglas-Fir,145,48,57,34,STAFF,NA
20009,45.2,Douglas-Fir,175,60,37,15,STAFF,NA
20010,34.9,Douglas-Fir,149,40,43,44,Staff,NA
20011,35.1,Douglas-Fir,131,42,42,25,STAFF,NA
20012,35.3,Douglas-Fir,143,56,50,39,STAFF,NA
20013,35.3,Douglas-Fir,48,34,41,0,Staff,NA
20014,19.5,Douglas-Fir,109,28,32,21,Staff,NA
21962,37.1,Douglas-Fir,151,29,40,25,Staff,NA
21963,37.1,Douglas-Fir,139,49,47,31,STAFF,NA
21964,12.4,Grand Fir,75,26,32,1,STAFF,NA
21965,68.6,Douglas-Fir,169,58,45,45,Staff,NA
21966,48.1,Douglas-Fir,157,53,47,40,Staff,NA
21967,33.4,Douglas-Fir,131,39,42,5,Staff,NA
22031,34.3,Douglas-Fir,145,49,51,18,STAFF,NA
22032,46.4,Douglas-Fir,135,42,55,33,Staff,NA
22035,17.1,Douglas-Fir,93,31,39,2,Staff,NA
22038,14.1,Douglas-Fir,69,37,38,0,Staff,NA
22039,27.8,Douglas-Fir,126,35,33,36,Staff,NA
22041,38,Douglas-Fir,89,38,47,4,Staff,NA
22042,33.2,Douglas-Fir,129,44,45,22,STAFF,NA
22043,41.1,Coast Redwood,87,65,50,4,STAFF,NA
22045,6.5,Bigleaf Maple,29,31,28,0,Staff,NA
22046,34,Douglas-Fir,139,36,38,28,STAFF,NA
22047,11,Douglas-Fir,67,29,25,1,Staff,NA
21980,38.8,Douglas-Fir,144,45,44,35,STAFF,NA
21981,33.9,Douglas-Fir,153,50,38,69,STAFF,NA
21982,34.8,Bigleaf Maple,68,70,53,0,Staff,NA
21983,11.2,Giant Sequoia,33,18,18,0,STAFF,NA
21984,36.7,Douglas-Fir,147,42,48,24,Staff,NA
21985,45.2,Douglas-Fir,165,52,51,49,STAFF,NA
21986,15.5,Douglas-Fir,88,27,27,1,Staff,NA
21987,40.5,Douglas-Fir,136,65,58,39,STAFF,NA
21988,8.1,Douglas-Fir,48,28,25,0,Staff,NA
21991,24.6,Douglas-Fir,111,30,26,59,Staff,NA
21992,4.1,Red Maple,24,18,24,3,Staff,NA
21993,46.7,Douglas-Fir,163,51,55,12,Staff,NA
21994,36.3,Douglas-Fir,155,43,45,27,Staff,NA
21995,3.7,Douglas-Fir,22,20,21,0,STAFF,NA
21996,35,Giant Sequoia,51,33,26,0,Staff,NA
21997,28.8,Giant Sequoia,55,35,25,0,Staff,NA
21998,26.6,Douglas-Fir,138,33,54,34,Staff,NA
21999,37.3,Douglas-Fir,152,52,37,72,STAFF,NA
22001,40,Douglas-Fir,161,39,45,11,STAFF,NA
22097,9.5,Douglas-Fir,41,33,32,0,STAFF,NA
22099,30.1,Douglas-Fir,128,44,50,4,Staff,NA
22100,23.5,Douglas-Fir,115,25,33,23,STAFF,NA
22101,30.9,Douglas-Fir,132,38,39,43,Staff,NA
22102,41,Douglas-Fir,128,51,46,34,Staff,NA
22103,43.5,Douglas-Fir,140,45,50,22,Staff,NA
22104,35.4,Common Horsechestnut,46,73,62,6,Staff,No
22105,20.5,Oregon Ash,59,47,54,6,Staff,NA
22070,32.5,Bigleaf Maple,63,70,67,1,Staff,NA
22071,31.1,Douglas-Fir,120,49,61,43,STAFF,NA
22072,37.2,Douglas-Fir,145,48,49,27,STAFF,NA
22073,24.3,Douglas-Fir,142,27,34,75,STAFF,NA
22074,31.9,Douglas-Fir,138,34,47,15,Staff,NA
22075,34.3,Douglas-Fir,160,33,36,43,STAFF,NA
22002,24.4,Douglas-Fir,109,32,46,39,Staff,NA
22003,44,Douglas-Fir,165,42,39,66,STAFF,NA
22004,12.4,Grand Fir,75,26,32,1,Staff,NA
22005,39.4,Douglas-Fir,144,41,33,72,STAFF,NA
22006,29.4,Douglas-Fir,108,38,38,32,Staff,NA
22007,37.3,Douglas-Fir,141,51,49,38,Staff,NA
22008,11.4,Bigleaf Maple,38,43,51,1,Staff,NA
22009,24.9,Douglas-Fir,114,41,44,27,Staff,NA
22010,43.5,Douglas-Fir,151,39,42,45,STAFF,NA
22011,40,Douglas-Fir,140,48,47,40,Staff,NA
22012,39.2,Douglas-Fir,140,35,58,36,STAFF,NA
22013,41.1,Douglas-Fir,153,54,54,55,STAFF,NA
22014,19.9,Pin Oak,84,50,59,8,Staff,NA
22015,27.4,Douglas-Fir,135,37,37,61,Staff,NA
22016,27.6,Douglas-Fir,121,36,31,69,Staff,NA
22017,32.6,Douglas-Fir,156,32,42,27,Staff,NA
22018,39.2,Douglas-Fir,143,41,48,21,Staff,NA
22019,26.6,Bigleaf Maple,96,78,77,2,STAFF,NA
22021,45.6,Douglas-Fir,163,58,42,67,Staff,NA
22022,36.9,Douglas-Fir,158,55,57,56,STAFF,NA
22023,15,Austrian Black Pine,52,37,30,0,Staff,NA
22024,20,Douglas-Fir,79,70,73,0,Staff,NA
22026,47.9,Douglas-Fir,153,53,68,45,Staff,NA
22028,22.8,Douglas-Fir,104,31,27,35,Staff,NA
22029,1.2,Bigleaf Maple,19,14,10,0,Staff,NA
22030,69.5,Douglas-Fir,161,64,81,31,Staff,NA
22048,38.1,Douglas-Fir,145,38,32,54,STAFF,NA
22049,47.8,Douglas-Fir,159,61,62,37,STAFF,NA
22050,43.9,Douglas-Fir,142,42,48,29,STAFF,NA
22051,41.5,Douglas-Fir,142,46,55,22,Staff,NA
22052,6.9,Douglas-Fir,32,23,23,2,Staff,NA
22054,12.4,"English Hawthorn, Common Hawthorn",44,39,42,0,Staff,NA
22056,31.1,Douglas-Fir,124,36,41,34,Staff,NA
22057,32.8,Douglas-Fir,106,48,48,25,STAFF,NA
22058,40.7,Douglas-Fir,158,33,43,61,Staff,NA
22059,33.5,Douglas-Fir,131,46,43,22,Staff,NA
22062,30,"English Hawthorn, Common Hawthorn",35,35,21,0,STAFF,NA
22063,32.8,Douglas-Fir,119,42,44,27,Staff,NA
22064,43.3,Douglas-Fir,135,48,46,53,STAFF,NA
22066,43.5,Douglas-Fir,148,50,59,3,STAFF,NA
22069,33.3,Douglas-Fir,118,46,31,19,STAFF,NA
22088,30.3,Douglas-Fir,138,36,39,27,Staff,NA
22090,51.6,Douglas-Fir,148,59,56,9,Staff,NA
22091,9.5,Tuliptree,45,26,33,4,Staff,NA
22092,51.5,Douglas-Fir,138,41,47,2,STAFF,NA
22093,25.2,Douglas-Fir,128,29,37,20,STAFF,NA
22094,28,Common Horsechestnut,58,57,48,6,Staff,No
22095,39.6,Silver Linden,95,67,60,6,Staff,NA
22096,38.4,Black Walnut,82,98,90,5,STAFF,Yes - nuts
22076,33.5,Douglas-Fir,138,43,45,51,STAFF,NA
22077,33,Douglas-Fir,132,45,36,42,Staff,NA
22079,52,Douglas-Fir,137,56,64,4,Staff,NA
22080,16.3,Douglas-Fir,86,36,29,46,Staff,NA
22081,31.3,Douglas-Fir,116,42,43,10,STAFF,NA
22082,42.6,Douglas-Fir,126,44,50,18,STAFF,NA
22083,48.9,Douglas-Fir,140,47,41,19,Staff,NA
22084,4.6,Ponderosa Pine,13,14,16,0,Staff,NA
22085,3.8,Ponderosa Pine,11,14,14,0,STAFF,NA
22086,2,Ponderosa Pine,9,7,8,0,Staff,NA
22118,39.4,Douglas-Fir,141,49,47,53,STAFF,NA
22120,37.4,Douglas-Fir,146,48,44,39,Staff,NA
22121,34.8,Douglas-Fir,122,39,40,31,Staff,NA
22122,35,Douglas-Fir,123,47,41,41,Staff,NA
22123,31.8,Bigleaf Maple,76,63,83,0,Staff,NA
22124,30.8,Douglas-Fir,136,28,37,14,Staff,NA
22125,41.1,Black Walnut,101,69,66,5,Staff,Yes - nuts
22469,18.2,Hinoki Falsecypress,77,20,39,3,Staff,NA
22470,22.1,Douglas-Fir,107,31,29,9,Staff,NA
22471,42.9,Douglas-Fir,160,47,51,29,Staff,NA
22472,3.9,Douglas-Fir,29,10,9,15,STAFF,NA
22473,32.2,Douglas-Fir,119,40,32,46,STAFF,NA
22474,14.7,Douglas-Fir,94,28,29,12,Staff,NA
22475,34.6,Douglas-Fir,165,31,36,60,Staff,NA
22476,39.5,Douglas-Fir,150,52,45,35,STAFF,NA
22477,2.8,Ponderosa Pine,10,9,9,1,STAFF,NA
22478,26.8,Douglas-Fir,125,23,24,72,STAFF,NA
22479,44.9,Douglas-Fir,179,36,44,59,Staff,NA
22480,37.3,Douglas-Fir,138,33,35,53,STAFF,NA
22481,26.4,Oregon Ash,91,58,58,14,STAFF,NA
22482,42,Douglas-Fir,151,53,49,7,STAFF,NA
22483,22.3,Douglas-Fir,94,29,27,9,STAFF,NA
22564,27.3,Douglas-Fir,136,31,30,26,Staff,NA
22565,7.7,Bigleaf Maple,41,46,33,3,Staff,NA
22566,43.8,Douglas-Fir,149,53,51,80,Staff,NA
22567,56.4,Northern Red Oak,90,111,129,6,Staff,NA
22568,24.5,Bigleaf Maple,62,70,72,0,STAFF,NA
22569,16.3,Douglas-Fir,74,23,24,9,STAFF,NA
22570,37.5,Douglas-Fir,135,34,28,4,Staff,NA
22571,38.9,Oregon White Oak,90,67,53,4,Staff,Yes - nuts
22572,29,Oregon Myrtle,29,40,39,5,Staff,NA
22523,21.7,Hinoki Falsecypress,73,17,30,8,Staff,NA
22524,49.3,Douglas-Fir,175,58,63,36,Staff,NA
22525,33.7,Douglas-Fir,124,40,39,43,STAFF,NA
22526,38.7,Douglas-Fir,143,47,53,32,STAFF,NA
22527,45.1,Douglas-Fir,158,37,39,50,STAFF,NA
22528,36.3,Douglas-Fir,171,36,44,49,STAFF,NA
22529,5.1,Douglas-Fir,26,16,12,6,Staff,NA
22530,33.5,Douglas-Fir,146,46,34,28,STAFF,NA
22531,6,Bigleaf Maple,40,37,39,4,Staff,NA
22532,16.8,Oregon Ash,60,41,44,8,Staff,NA
22533,34.5,Douglas-Fir,131,42,37,11,STAFF,NA
22534,16.8,Oregon Ash,66,52,41,15,Staff,NA
22535,28,Douglas-Fir,143,45,42,34,STAFF,NA
22536,0.3,Oregon White Oak,3,2,2,1,Staff,Yes - nuts
22537,26,Douglas-Fir,70,59,66,0,Staff,NA
22538,36.4,Douglas-Fir,132,39,51,6,STAFF,NA
22539,37.3,Douglas-Fir,139,46,48,4,Staff,NA
22540,34.8,Blue Atlas Cedar,63,70,74,5,Staff,NA
22541,34.2,Douglas-Fir,163,39,32,92,Staff,NA
22542,35,Port Orford Cedar,84,30,35,3,Staff,NA
22543,30.6,Douglas-Fir,127,28,29,66,Staff,NA
22544,30.4,Douglas-Fir,167,44,39,62,Staff,NA
22545,49.5,Douglas-Fir,119,47,53,5,Staff,NA
22546,30.4,Douglas-Fir,146,43,44,37,Staff,NA
22547,19.6,Douglas-Fir,101,36,32,4,Staff,NA
22548,27.8,Douglas-Fir,138,36,41,47,Staff,NA
22549,29.5,Douglas-Fir,141,38,36,27,STAFF,NA
22550,41.4,Douglas-Fir,112,34,42,14,STAFF,NA
22551,4.7,Pacific Dogwood,22,17,15,5,Staff,NA
22552,26.5,Douglas-Fir,112,28,31,19,Staff,NA
22553,3.9,Ponderosa Pine,12,11,11,0,Staff,NA
22554,33.5,Douglas-Fir,144,35,36,43,Staff,NA
22555,41.4,Douglas-Fir,139,44,42,20,STAFF,NA
22556,25.7,Douglas-Fir,127,23,31,23,Staff,NA
22557,34,Douglas-Fir,149,42,43,62,Staff,NA
22558,12,Unknown (Dead),45,99999,99999,NA,Staff,NA
22559,29.5,Douglas-Fir,132,34,37,6,Staff,NA
22560,17.4,Douglas-Fir,107,22,20,31,Staff,NA
22561,33.5,Douglas-Fir,148,28,33,43,Staff,NA
22562,38.5,Douglas-Fir,125,36,34,7,Staff,NA
22563,27.5,Douglas-Fir,129,29,37,48,STAFF,NA
22595,29,Douglas-Fir,154,42,26,35,Staff,NA
22501,36,Douglas-Fir,166,49,51,70,Staff,NA
22502,33.9,Douglas-Fir,136,35,31,20,Staff,NA
22503,32.7,Douglas-Fir,150,32,34,55,STAFF,NA
22504,40,Douglas-Fir,166,54,51,42,Staff,NA
22505,11.3,Bigleaf Maple,31,54,46,0,Staff,NA
22506,9.7,Douglas-Fir,43,25,31,5,Staff,NA
22507,32,Douglas-Fir,127,42,47,31,Staff,NA
22508,24.6,Douglas-Fir,82,37,35,24,Staff,NA
22509,29.3,Douglas-Fir,131,36,40,81,STAFF,NA
22510,29.8,Douglas-Fir,91,34,27,5,Staff,NA
22511,26.4,Douglas-Fir,117,32,33,64,Staff,NA
22512,28,Douglas-Fir,157,48,40,26,STAFF,NA
22513,37.7,Douglas-Fir,135,37,39,38,Staff,NA
22514,26.9,Douglas-Fir,150,33,27,67,Staff,NA
22515,3.5,European Mountain Ash,37,22,17,5,STAFF,NA
22516,27.5,Douglas-Fir,91,21,18,19,STAFF,NA
22517,43.6,Northern Red Oak,100,84,74,8,STAFF,NA
22518,42.7,Douglas-Fir,169,46,56,25,STAFF,NA
22519,31.3,Douglas-Fir,168,47,38,24,Staff,NA
22520,21,Douglas-Fir,107,23,24,7,Staff,NA
22521,11.6,European Beech,47,40,40,2,Staff,NA
22522,35,Deodar Cedar,73,56,61,5,Staff,NA
22573,43.4,American Elm,91,87,87,4,Staff,NA
22574,31,Douglas-Fir,163,32,32,42,STAFF,NA
22575,34.2,Douglas-Fir,141,44,37,22,Staff,NA
22576,27,Douglas-Fir,154,35,29,86,STAFF,NA
22577,33.4,Douglas-Fir,143,50,30,21,STAFF,NA
22578,27.8,Douglas-Fir,156,36,29,73,Staff,NA
22666,13.2,Bird Cherry,47,47,35,5,Staff,NA
22683,24,Black Walnut,48,69,56,4,STAFF,Yes - nuts
22684,30.1,Douglas-Fir,90,45,30,22,STAFF,NA
22706,29.1,Western Hemlock,77,54,41,5,Staff,NA
22720,29.8,European Mountain Ash,62,48,46,6,Staff,NA
22721,5.9,Pacific Dogwood,45,44,22,6,Staff,NA
22829,39.4,Oregon Ash,78,61,66,6,Staff,NA
22857,33.2,Common Horsechestnut,74,53,52,10,STAFF,No
22858,25.5,Common Horsechestnut,55,38,52,3,Staff,No
22859,17,Common Hackberry,47,49,43,4,Staff,NA
22860,2.1,Serviceberry,12,10,8,6,Staff,Yes - fruit
22861,16.2,Flowering Plum,37,50,34,0,STAFF,NA
22862,45.3,Black Walnut,99,90,60,4,Staff,Yes - nuts
22863,0.3,Oregon White Oak,4,1,1,0,Staff,Yes - nuts
22864,0.3,Oregon White Oak,4,1,1,0,Staff,Yes - nuts
22865,16.6,London Plane Tree,65,59,61,8,STAFF,NA
22866,1.3,Serviceberry,11,8,9,6,Staff,Yes - fruit
22867,25.8,Douglas-Fir,89,48,41,35,STAFF,NA
22868,45.7,Black Walnut,98,100,66,3,Staff,Yes - nuts
22869,20.5,Common Horsechestnut,60,44,33,13,STAFF,No
22870,33.3,Douglas-Fir,116,47,40,29,Staff,NA
22871,21.8,Common Horsechestnut,70,46,31,7,Staff,No
22872,30.8,Douglas-Fir,94,34,44,1,Staff,NA
22873,25.4,Douglas-Fir,80,34,30,19,STAFF,NA
22874,38,Douglas-Fir,112,44,43,16,Staff,NA
22875,25,Douglas-Fir,86,37,38,19,Staff,NA
22876,18.1,Common Horsechestnut,58,34,28,6,STAFF,No
22877,21.6,Common Horsechestnut,48,47,37,4,Staff,No
22878,33.9,Douglas-Fir,100,44,42,1,Staff,NA
22922,3.4,Bigleaf Maple,15,21,19,4,Staff,NA
22923,29.3,Douglas-Fir,112,31,39,4,STAFF,NA
22924,31.7,Douglas-Fir,98,42,47,23,STAFF,NA
22925,16,Douglas-Fir,130,30,23,5,Staff,NA
22926,33.8,Douglas-Fir,98,39,42,36,Staff,NA
22927,27.2,Douglas-Fir,89,28,25,21,Staff,NA
22928,25.5,Douglas-Fir,119,34,36,34,STAFF,NA
22929,28.1,Douglas-Fir,88,46,41,21,Staff,NA
22930,5,Western Redcedar,22,21,23,0,Staff,NA
22931,17,"English Hawthorn, Common Hawthorn",45,41,35,4,STAFF,NA
22919,34.6,Sweetgum,86,51,45,8,STAFF,NA
22920,12.5,Western Redcedar,35,21,27,3,Staff,NA
22921,11.7,Western Redcedar,34,21,21,3,Staff,NA
22879,0.3,Oregon White Oak,4,1,1,0,Staff,Yes - nuts
22880,42.9,Northern Red Oak,74,72,68,6,Staff,NA
22881,9.3,Japanese Flowering Cherry,19,25,30,3,STAFF,NA
22882,18.9,London Plane Tree,62,59,62,6,Staff,NA
22883,33.5,Douglas-Fir,87,48,46,5,Staff,NA
22884,34.6,Douglas-Fir,121,47,49,14,Staff,NA
22885,41.5,Black Walnut,90,104,67,0,Staff,Yes - nuts
22886,1,Unknown (Dead),9,99999,99999,NA,Staff,NA
22887,28.7,Common Horsechestnut,78,51,31,7,Staff,No
22888,32.3,Douglas-Fir,114,39,37,1,Staff,NA
22889,28.6,Douglas-Fir,85,33,38,8,Staff,NA
22890,56.1,Douglas-Fir,153,72,80,21,STAFF,NA
22891,29,Douglas-Fir,99,46,30,4,Staff,NA
22892,43.4,Douglas-Fir,170,51,43,13,Staff,NA
22893,11.4,English Holly,34,21,24,3,Staff,No
22894,37.8,Douglas-Fir,134,41,28,32,Staff,NA
22895,22.9,Bigleaf Maple,46,35,49,2,Staff,NA
22896,6.3,Vine Maple,20,21,17,2,Staff,NA
22897,28.3,Douglas-Fir,132,34,36,23,Staff,NA
22898,36.5,Douglas-Fir,125,45,49,22,STAFF,NA
22965,21.7,Norway Maple,78,72,75,5,Staff,NA
22966,24.9,American Beech,69,50,60,6,Staff,NA
22967,28.5,Northern Red Oak,68,55,52,7,Staff,NA
22968,9.5,Japanese Flowering Cherry,11,24,30,1,STAFF,NA
22899,28.3,Common Horsechestnut,64,52,44,6,Staff,No
22900,39.4,Douglas-Fir,130,59,59,33,Staff,NA
22901,31.2,Douglas-Fir,116,31,28,21,STAFF,NA
22902,29,Douglas-Fir,93,51,50,10,Staff,NA
22903,24.7,Douglas-Fir,81,37,38,5,Staff,NA
22904,27.2,Common Horsechestnut,71,55,48,3,Staff,No
22905,1.5,Unknown (Dead),8,99999,99999,NA,Staff,NA
22906,29.5,Douglas-Fir,99,41,42,4,Staff,NA
22907,26.1,Douglas-Fir,97,31,25,41,Staff,NA
22908,16.4,Dawn Redwood,71,37,30,3,Staff,NA
22909,10.5,Flowering Plum,36,37,38,6,Staff,NA
22910,32.9,Douglas-Fir,137,47,32,3,Staff,NA
22911,21.2,Douglas-Fir,74,29,28,23,STAFF,NA
22912,43.5,Douglas-Fir,126,51,32,27,Staff,NA
22913,39.1,Douglas-Fir,157,48,54,4,STAFF,NA
22914,10.3,Flowering Plum,37,30,28,0,Staff,NA
22915,1.5,Flowering Plum,13,11,9,1,Staff,NA
22916,20.3,"English Hawthorn, Common Hawthorn",27,34,37,0,STAFF,NA
22917,45.3,Douglas-Fir,145,56,50,11,Staff,NA
22918,19.8,"English Hawthorn, Common Hawthorn",40,42,47,3,STAFF,NA
22969,1.6,Serviceberry,13,6,6,6,STAFF,Yes - fruit
22970,2.2,Serviceberry,14,9,6,8,Staff,Yes - fruit
22971,15,Douglas-Fir,50,36,33,0,STAFF,NA
22932,11.3,Western Redcedar,37,23,22,1,Staff,NA
22933,10.4,Japanese Flowering Cherry,11,24,30,2,Staff,NA
22934,11.2,Japanese Flowering Cherry,17,38,38,1,Staff,NA
22935,25.5,Douglas-Fir,116,57,33,25,Staff,NA
22936,36.8,Black Walnut,105,87,52,3,Staff,Yes - nuts
22937,22.7,Common Horsechestnut,62,42,32,7,Staff,No
22938,32.8,Douglas-Fir,81,36,32,14,Staff,NA
22939,20.5,Douglas-Fir,100,33,35,12,Staff,NA
22940,24.8,Douglas-Fir,96,29,25,22,Staff,NA
22941,33.5,Douglas-Fir,111,37,25,6,Staff,NA
22942,27.8,Douglas-Fir,86,53,49,14,Staff,NA
22943,26.7,Douglas-Fir,99,33,38,19,Staff,NA
22944,36.9,Douglas-Fir,105,62,42,3,STAFF,NA
22945,7.8,Scots Pine,43,19,20,0,Staff,NA
22946,38.5,Douglas-Fir,136,59,54,9,Staff,NA
22947,28.2,Douglas-Fir,136,40,36,53,Staff,NA
22948,46.4,Douglas-Fir,151,48,39,47,STAFF,NA
22949,37.3,Douglas-Fir,123,50,45,29,Staff,NA
22950,19.3,Douglas-Fir,35,29,24,19,STAFF,NA
22951,27.8,Douglas-Fir,129,33,36,61,STAFF,NA
22952,35,Douglas-Fir,140,41,47,37,STAFF,NA
22953,38.2,Douglas-Fir,156,52,36,47,Staff,NA
22954,8.3,Box Elder,38,34,26,3,Staff,NA
22955,22.3,Bigleaf Maple,33,52,43,4,Staff,NA
22957,24,Douglas-Fir,80,37,35,16,Staff,NA
22958,21.9,Bigleaf Maple,55,30,41,3,STAFF,NA
22959,25.7,Port Orford Cedar,86,30,25,2,STAFF,NA
22960,22.5,Bigleaf Maple,46,48,40,9,Staff,NA
22961,28.1,Bigleaf Maple,36,37,43,6,Staff,NA
22962,11.7,Bigleaf Maple,34,23,22,4,STAFF,NA
22963,12.6,Bigleaf Maple,52,16,20,17,Staff,NA
22964,15.2,Bigleaf Maple,41,28,23,6,Staff,NA
22972,36,Bigleaf Maple,61,42,52,2,Staff,NA
22975,22.5,Bigleaf Maple,46,48,40,9,Staff,NA
22976,13.4,Bigleaf Maple,36,25,28,8,Staff,NA
22977,21.4,Bigleaf Maple,49,43,45,0,Staff,NA
24798,9,Goldenchain Tree,27,15,18,6,Staff,No
24799,11.6,Magnolia,41,26,26,8,STAFF,NA
24800,3.6,Japanese Stewartia,20,14,15,3,Staff,NA
24801,3.1,English Yew,15,20,25,0,STAFF,No
24802,7.2,Serviceberry,38,20,30,6,Staff,Yes - fruit
24803,29.1,Douglas-Fir,110,32,32,7,STAFF,NA
24804,1,Leatherwood,8,4,6,1,Staff,NA
24805,2.5,Willow,16,7,7,2,Staff,NA
24806,3.1,English Yew,15,20,25,0,STAFF,No
24807,2.8,Crape Myrtle,15,13,11,5,Staff,NA
24808,2.8,Crape Myrtle,15,18,14,3,Staff,NA
24809,3.5,Crape Myrtle,15,20,18,5,STAFF,NA
